PlayerName,CourseName,LayoutName,StartDate,EndDate,Total,+/-,RoundRating,Hole1,Hole2,Hole3,Hole4,Hole5,Hole6,Hole7,Hole8,Hole9,Hole10,Hole11,Hole12,Hole13,Hole14,Hole15,Hole16,Hole17,Hole18,Hole19,Hole20,Hole21,Hole22,Hole23,Hole24,Hole25,Hole26,Hole27
ArmyGeddon,Gold Creek School Disc Golf Course,Gold Creek School Disc Golf Course,2024-08-06 0623,2024-08-06 0652,30,3,128,3,4,3,4,5,3,3,3,2,0,0,0,0,0,0,0,0,0,,,,,,,,,
Par,Eddison Park,2019 Blue Tees,2024-08-03 2214,2024-08-04 0005,62,,,3,3,4,3,3,3,3,3,3,4,5,3,4,4,3,4,3,4,,,,,,,,,
ArmyGeddon,Eddison Park,2019 Blue Tees,2024-08-03 2214,2024-08-04 0005,81,19,114,4,3,6,4,4,3,4,5,4,5,7,3,4,5,4,6,4,6,,,,,,,,,
Jobby,Eddison Park,2019 Blue Tees,2024-08-03 2214,2024-08-04 0005,86,24,98,4,4,7,4,4,5,4,5,4,5,7,3,6,5,4,6,4,5,,,,,,,,,
Par,John Knight Memorial Park,Public Layout (A-Pin Position),2024-08-02 2111,2024-08-02 2221,56,,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,
ArmyGeddon,John Knight Memorial Park,Public Layout (A-Pin Position),2024-08-02 2111,2024-08-02 2221,59,3,134,3,3,3,2,4,3,4,3,3,3,4,4,3,2,3,5,4,3,,,,,,,,,
Jobby,John Knight Memorial Park,Public Layout (A-Pin Position),2024-08-02 2111,2024-08-02 2221,62,6,121,3,3,3,3,3,2,4,3,3,3,4,4,3,4,3,5,5,4,,,,,,,,,
Miza,John Knight Memorial Park,Public Layout (A-Pin Position),2024-08-02 2111,2024-08-02 2221,68,12,96,4,3,5,3,3,3,6,3,3,4,4,4,3,3,4,5,4,4,,,,,,,,,
Par,John Knight Memorial Park,Public Layout (A-Pin Position),2024-07-27 2113,2024-07-27 2217,56,,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,
ArmyGeddon,John Knight Memorial Park,Public Layout (A-Pin Position),2024-07-27 2113,2024-07-27 2217,58,2,143,3,3,3,4,3,2,4,4,3,3,2,3,3,3,3,5,4,3,,,,,,,,,
Jobby,John Knight Memorial Park,Public Layout (A-Pin Position),2024-07-27 2113,2024-07-27 2217,59,3,138,3,2,3,3,3,2,4,3,3,3,4,4,5,3,3,4,4,3,,,,,,,,,
Par,John Knight Memorial Park,Public Layout (A-Pin Position),2024-07-26 2117,2024-07-26 2237,56,,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,
ArmyGeddon,John Knight Memorial Park,Public Layout (A-Pin Position),2024-07-26 2117,2024-07-26 2237,61,5,129,3,3,3,2,3,2,6,3,3,4,3,4,4,4,3,5,3,3,,,,,,,,,
Jobby,John Knight Memorial Park,Public Layout (A-Pin Position),2024-07-26 2117,2024-07-26 2237,62,6,124,3,2,3,4,4,3,4,3,3,4,3,4,3,3,3,5,4,4,,,,,,,,,
Miza,John Knight Memorial Park,Public Layout (A-Pin Position),2024-07-26 2117,2024-07-26 2237,68,12,100,4,3,3,4,4,3,4,3,4,4,4,4,4,4,3,6,4,3,,,,,,,,,
Par,Eddison Park,2019 Blue Tees,2024-07-20 2240,2024-07-21 0022,62,,,3,3,4,3,3,3,3,3,3,4,5,3,4,4,3,4,3,4,,,,,,,,,
ArmyGeddon,Eddison Park,2019 Blue Tees,2024-07-20 2240,2024-07-21 0022,80,18,117,4,3,5,4,3,4,3,3,3,5,8,3,6,6,3,6,5,6,,,,,,,,,
Jobby,Eddison Park,2019 Blue Tees,2024-07-20 2240,2024-07-21 0022,82,20,110,3,4,5,3,4,4,4,4,4,6,6,4,6,5,4,6,4,6,,,,,,,,,
Par,John Knight Memorial Park,Public Layout (A-Pin Position),2024-07-13 2108,2024-07-13 2224,56,,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,
ArmyGeddon,John Knight Memorial Park,Public Layout (A-Pin Position),2024-07-13 2108,2024-07-13 2224,61,5,127,3,3,4,3,3,2,4,3,3,3,3,3,4,4,3,6,4,3,,,,,,,,,
Jobby,John Knight Memorial Park,Public Layout (A-Pin Position),2024-07-13 2108,2024-07-13 2224,69,13,94,3,3,3,3,4,3,4,4,3,4,3,3,4,7,3,5,6,4,,,,,,,,,
Par,John Knight Memorial Park,Public Layout (A-Pin Position),2024-07-12 2127,2024-07-12 2242,56,,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,
ArmyGeddon,John Knight Memorial Park,Public Layout (A-Pin Position),2024-07-12 2127,2024-07-12 2242,57,1,146,3,3,3,3,2,2,4,3,3,3,3,3,3,4,4,4,4,3,,,,,,,,,
Jobby,John Knight Memorial Park,Public Layout (A-Pin Position),2024-07-12 2127,2024-07-12 2242,64,8,114,3,3,3,3,3,4,5,3,3,3,3,3,4,4,3,5,6,3,,,,,,,,,
Par,Gold Creek School Disc Golf Course,Gold Creek School Disc Golf Course,2024-07-11 0615,2024-07-11 0641,55,,,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,,,,,,,,,
ArmyGeddon,Gold Creek School Disc Golf Course,Gold Creek School Disc Golf Course,2024-07-11 0615,2024-07-11 0641,29,2,135,3,3,3,3,4,4,3,4,2,0,0,0,0,0,0,0,0,0,,,,,,,,,
Par,Eddison Park,2019 Blue Tees,2024-07-05 2313,2024-07-06 0045,62,,,3,3,4,3,3,3,3,3,3,4,5,3,4,4,3,4,3,4,,,,,,,,,
ArmyGeddon,Eddison Park,2019 Blue Tees,2024-07-05 2313,2024-07-06 0045,76,14,132,3,4,5,3,4,4,4,3,3,5,6,4,6,5,3,5,3,6,,,,,,,,,
Jobby,Eddison Park,2019 Blue Tees,2024-07-05 2313,2024-07-06 0045,80,18,117,3,3,6,4,4,3,3,4,3,4,6,3,6,7,5,5,4,7,,,,,,,,,
Par,John Knight Memorial Park,Public Layout (A-Pin Position),2024-06-21 2115,2024-06-21 2218,56,,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,
ArmyGeddon,John Knight Memorial Park,Public Layout (A-Pin Position),2024-06-21 2115,2024-06-21 2218,61,5,130,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,5,5,4,,,,,,,,,
Jobby,John Knight Memorial Park,Public Layout (A-Pin Position),2024-06-21 2115,2024-06-21 2218,66,10,108,4,2,3,4,3,4,5,4,3,3,2,3,4,4,4,6,5,3,,,,,,,,,
Par,John Knight Memorial Park,Public Layout (A-Pin Position),2024-06-10 0331,2024-06-10 0433,56,,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,
ArmyGeddon,John Knight Memorial Park,Public Layout (A-Pin Position),2024-06-10 0331,2024-06-10 0433,63,7,121,2,3,3,3,3,3,4,3,3,3,4,5,4,4,4,5,4,3,,,,,,,,,
Jobby,John Knight Memorial Park,Public Layout (A-Pin Position),2024-06-10 0331,2024-06-10 0433,57,1,150,3,3,2,3,3,2,4,3,3,3,3,3,3,4,3,4,4,4,,,,,,,,,
Par,John Knight Memorial Park,Public Layout (A-Pin Position),2024-05-26 2245,2024-05-27 1148,56,,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,
ArmyGeddon,John Knight Memorial Park,Public Layout (A-Pin Position),2024-05-26 2245,2024-05-27 1148,60,4,135,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,5,4,6,,,,,,,,,
Jobby,John Knight Memorial Park,Public Layout (A-Pin Position),2024-05-26 2245,2024-05-27 1148,55,-1,160,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,4,3,3,,,,,,,,,
Par,John Knight Memorial Park,Public Layout (A-Pin Position),2024-05-24 2058,2024-05-24 2207,56,,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,
ArmyGeddon,John Knight Memorial Park,Public Layout (A-Pin Position),2024-05-24 2058,2024-05-24 2207,60,4,135,3,2,3,3,3,4,5,3,2,3,4,3,3,3,3,5,5,3,,,,,,,,,
Jobby,John Knight Memorial Park,Public Layout (A-Pin Position),2024-05-24 2058,2024-05-24 2207,59,3,140,4,3,2,3,4,3,5,2,3,3,3,3,3,4,2,4,5,3,,,,,,,,,
Par,Eddison Park,2019 Blue Tees,2024-04-24 2143,2024-04-24 2345,62,,,3,3,4,3,3,3,3,3,3,4,5,3,4,4,3,4,3,4,,,,,,,,,
ArmyGeddon,Eddison Park,2019 Blue Tees,2024-04-24 2143,2024-04-24 2345,82,20,110,4,3,5,5,3,4,3,4,4,5,8,4,5,5,5,6,3,6,,,,,,,,,
Jobby,Eddison Park,2019 Blue Tees,2024-04-24 2143,2024-04-24 2345,80,18,117,4,4,5,4,3,4,4,3,3,6,7,3,6,5,3,6,3,7,,,,,,,,,
Par,John Knight Memorial Park,Public Layout (A-Pin Position),2024-04-21 0001,2024-04-21 0105,56,,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,
ArmyGeddon,John Knight Memorial Park,Public Layout (A-Pin Position),2024-04-21 0001,2024-04-21 0105,62,6,126,3,3,3,2,4,3,4,3,3,3,5,3,4,3,3,5,5,3,,,,,,,,,
Jobby,John Knight Memorial Park,Public Layout (A-Pin Position),2024-04-21 0001,2024-04-21 0105,60,4,135,4,3,3,3,3,3,5,3,3,3,3,3,3,3,3,5,4,3,,,,,,,,,
Par,John Knight Memorial Park,Public Layout (A-Pin Position),2024-04-19 2121,2024-04-19 2230,56,,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,
ArmyGeddon,John Knight Memorial Park,Public Layout (A-Pin Position),2024-04-19 2121,2024-04-19 2230,63,7,121,3,3,3,3,4,3,5,4,4,3,3,3,3,4,3,4,5,3,,,,,,,,,
Jobby,John Knight Memorial Park,Public Layout (A-Pin Position),2024-04-19 2121,2024-04-19 2230,58,2,145,3,2,4,3,2,4,5,3,3,3,3,3,3,3,2,4,5,3,,,,,,,,,
Par,John Knight Memorial Park,Public Layout (B-Pin Position),2024-04-06 2219,2024-04-06 2333,56,,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,
ArmyGeddon,John Knight Memorial Park,Public Layout (B-Pin Position),2024-04-06 2219,2024-04-06 2333,65,9,114,3,2,3,4,3,3,4,2,3,4,3,3,4,6,5,6,4,3,,,,,,,,,
Jobby,John Knight Memorial Park,Public Layout (B-Pin Position),2024-04-06 2219,2024-04-06 2333,64,8,118,3,3,3,3,4,3,5,3,3,3,4,3,4,4,4,4,3,5,,,,,,,,,
Par,John Knight Memorial Park,Public Layout (B-Pin Position),2024-03-16 2021,2024-03-16 2131,56,,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,
ArmyGeddon,John Knight Memorial Park,Public Layout (B-Pin Position),2024-03-16 2021,2024-03-16 2131,62,6,125,4,2,4,2,3,2,4,3,3,4,4,3,4,4,3,6,4,3,,,,,,,,,
Jobby,John Knight Memorial Park,Public Layout (B-Pin Position),2024-03-16 2021,2024-03-16 2131,59,3,140,2,3,3,3,4,3,4,2,3,3,3,3,4,3,4,5,4,3,,,,,,,,,
Par,John Knight Memorial Park,Public Layout (B-Pin Position),2024-03-08 2005,2024-03-08 2109,56,,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,
ArmyGeddon,John Knight Memorial Park,Public Layout (B-Pin Position),2024-03-08 2005,2024-03-08 2109,67,11,,3,3,3,2,4,3,5,3,3,3,6,3,5,5,3,5,5,3,,,,,,,,,
Jobby,John Knight Memorial Park,Public Layout (B-Pin Position),2024-03-08 2005,2024-03-08 2109,60,4,,3,3,4,2,3,3,4,3,4,4,4,3,4,3,3,4,3,3,,,,,,,,,
Par,John Knight Memorial Park,Public Layout (B-Pin Position),2024-03-01 2000,2024-03-01 2102,56,,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,
ArmyGeddon,John Knight Memorial Park,Public Layout (B-Pin Position),2024-03-01 2000,2024-03-01 2102,60,4,134,4,3,3,2,3,4,4,2,3,3,3,4,4,5,2,4,3,4,,,,,,,,,
Jobby,John Knight Memorial Park,Public Layout (B-Pin Position),2024-03-01 2000,2024-03-01 2102,71,15,89,3,3,3,3,4,3,6,3,4,3,6,4,4,5,4,5,5,3,,,,,,,,,
Par,John Knight Memorial Park,Public Layout (B-Pin Position),2024-02-17 2043,2024-02-17 2140,56,,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,
ArmyGeddon,John Knight Memorial Park,Public Layout (B-Pin Position),2024-02-17 2043,2024-02-17 2140,67,11,103,3,3,3,4,4,3,4,3,4,4,5,3,3,5,3,5,3,5,,,,,,,,,
Jobby,John Knight Memorial Park,Public Layout (B-Pin Position),2024-02-17 2043,2024-02-17 2140,66,10,107,3,3,3,3,4,4,5,2,3,4,4,4,5,4,3,4,5,3,,,,,,,,,
